Année du Baccalauréat;Enseignements de spécialité;Formation;Nombre de candidats bacheliers ayant confirmé au moins un vœu;Nombre de candidats bacheliers ayant reçu au moins une proposition d'admission;Nombre de candidats bacheliers ayant accepté une proposition d'admission
2024;Physique-Chimie Spécialité,Humanités, Littérature et Philosophie;Licence Pluri Sciences;5;3.0;0
2024;Physique-Chimie Spécialité,Langues, littératures et cultures étrangères et régionales;Licence Pluri Sciences humaines et sociales;8;3.0;1
2024;Physique-Chimie Spécialité,Langues, littératures et cultures étrangères et régionales;Licence Sciences juridiques;96;51.0;26
2024;Physique-Chimie Spécialité,Numérique et Sciences Informatiques;Ensemble des bacheliers;547;497.0;420
2024;Physique-Chimie Spécialité,Numérique et Sciences Informatiques;Licence Formation générale aux métiers de l ingénieur;49;22.0;2
2024;Physique-Chimie Spécialité,Sciences de l'ingénieur et sciences physiques;DCG;3;2.0;0
2024;Physique-Chimie Spécialité,Sciences de l'ingénieur et sciences physiques;Licence Génie civil;9;3.0;0
2024;Physique-Chimie Spécialité,Sciences de la vie et de la Terre Spécialité;BTS Agricole;1707;1097.0;371
2024;Physique-Chimie Spécialité,Sciences de la vie et de la Terre Spécialité;CPGE S;7209;4510.0;1458
2024;Physique-Chimie Spécialité,Sciences de la vie et de la Terre Spécialité;Licence Chimie;9535;4107.0;284
2024;Physique-Chimie Spécialité,Sciences de la vie et de la Terre Spécialité;Licence Pluri Sciences économiques - Gestion;2047;811.0;92
2024;Physique-Chimie Spécialité,Sciences de la vie et de la Terre Spécialité;PASS;24434;16409.0;11876
2024;Sciences Economiques et Sociales Spécialité,Histoire-Géographie, Géopolitique et Sciences politiques;BTS Service;15081;8278.0;2744
2024;Sciences Economiques et Sociales Spécialité,Histoire-Géographie, Géopolitique et Sciences politiques;CPGE S;148;11.0;4
2024;Sciences Economiques et Sociales Spécialité,Histoire-Géographie, Géopolitique et Sciences politiques;DCG;1261;596.0;173
2024;Sciences Economiques et Sociales Spécialité,Histoire-Géographie, Géopolitique et Sciences politiques;Licence AES;11630;8261.0;1926
2024;Sciences Economiques et Sociales Spécialité,Histoire-Géographie, Géopolitique et Sciences politiques;Licence Archéologie, Ethno, Préhistoire, Anthropologie;387;272.0;48
2024;Sciences Economiques et Sociales Spécialité,Histoire-Géographie, Géopolitique et Sciences politiques;Licence Pluri Sciences de la vie, de la santé, de la terre et de l univers;121;30.0;8
2024;Sciences Economiques et Sociales Spécialité,Humanités, Littérature et Philosophie;CPGE ECG;264;110.0;37
2024;Sciences Economiques et Sociales Spécialité,Humanités, Littérature et Philosophie;Ecoles d'ingénieurs;14;4.0;2
2024;Sciences Economiques et Sociales Spécialité,Humanités, Littérature et Philosophie;Licence Sciences de l univers, de la terre, de l espace;16;4.0;0
2024;Sciences Economiques et Sociales Spécialité,Numérique et Sciences Informatiques;PASS;18;6.0;1
2024;Sciences Economiques et Sociales Spécialité,Numérique et Sciences Informatiques;Sciences po;7;0.0;0
2024;Sciences Economiques et Sociales Spécialité,Sciences de l'ingénieur et sciences physiques;Licence Géographie;2;1.0;1
2024;Sciences Economiques et Sociales Spécialité,Sciences de l'ingénieur et sciences physiques;Licence Physique et chimie;2;0.0;0
2024;Sciences Economiques et Sociales Spécialité,Sciences de l'ingénieur et sciences physiques;Licence Sciences politiques;1;1.0;0
2024;Sciences Economiques et Sociales Spécialité,Éducation physique, pratiques et culture sportives;D.E  social;30;12.0;10
2024;Sciences Economiques et Sociales Spécialité,Éducation physique, pratiques et culture sportives;Formations d'ART;14;2.0;1
2024;Sciences Economiques et Sociales Spécialité,Éducation physique, pratiques et culture sportives;Licence Sciences de l information et de la communication;33;19.0;5
2024;Sciences de l'ingénieur et sciences physiques,Histoire-Géographie, Géopolitique et Sciences politiques;BTS Production;6;4.0;1
2024;Sciences de l'ingénieur et sciences physiques,Histoire-Géographie, Géopolitique et Sciences politiques;Licence Mathématiques et informatique;0;0.0;0
2024;Sciences de l'ingénieur et sciences physiques,Histoire-Géographie, Géopolitique et Sciences politiques;Licence Pluri Sciences humaines et sociales;0;0.0;0
2024;Sciences de l'ingénieur et sciences physiques,Humanités, Littérature et Philosophie;Licence Pluri Droit - Sciences éco - AES;0;0.0;0
2024;Sciences de l'ingénieur et sciences physiques,Humanités, Littérature et Philosophie;Licence Pluri Lettres - Langues - Sciences humaines;1;1.0;0
2024;Sciences de l'ingénieur et sciences physiques,Langues, littératures et cultures étrangères et régionales;Licence AES;3;1.0;0
2024;Sciences de l'ingénieur et sciences physiques,Langues, littératures et cultures étrangères et régionales;Licence Pluri Langues;1;1.0;0
2024;Sciences de l'ingénieur et sciences physiques,Langues, littératures et cultures étrangères et régionales;Licence Sciences juridiques;6;1.0;0
2024;Sciences de l'ingénieur et sciences physiques,Numérique et Sciences Informatiques;CPGE L;0;0.0;0
2024;Sciences de l'ingénieur et sciences physiques,Numérique et Sciences Informatiques;Licence Sciences économiques;3;0.0;0
2024;Sciences de l'ingénieur et sciences physiques,Éducation physique, pratiques et culture sportives;D.E sanitaire;0;0.0;0
2024;Sciences de l'ingénieur et sciences physiques,Éducation physique, pratiques et culture sportives;Licence Pluri Sciences économiques - Gestion;2;1.0;0
2024;Sciences de la vie et de la Terre Spécialité,Histoire-Géographie, Géopolitique et Sciences politiques;D.E  social;107;33.0;24
2024;Sciences de la vie et de la Terre Spécialité,Histoire-Géographie, Géopolitique et Sciences politiques;Formations d'ART;172;37.0;17
2024;Sciences de la vie et de la Terre Spécialité,Histoire-Géographie, Géopolitique et Sciences politiques;Licence Histoire;1482;1239.0;372
2024;Sciences de la vie et de la Terre Spécialité,Humanités, Littérature et Philosophie;Formations d'ART;148;29.0;13
2024;Sciences de la vie et de la Terre Spécialité,Langues, littératures et cultures étrangères et régionales;BTS Agricole;254;155.0;80
2024;Sciences de la vie et de la Terre Spécialité,Langues, littératures et cultures étrangères et régionales;DCG;28;13.0;4
2024;Sciences de la vie et de la Terre Spécialité,Langues, littératures et cultures étrangères et régionales;Licence Mathématiques et informatique;0;0.0;0
2024;Sciences de la vie et de la Terre Spécialité,Langues, littératures et cultures étrangères et régionales;Licence Sciences de l éducation;316;170.0;42
2024;Sciences de la vie et de la Terre Spécialité,Numérique et Sciences Informatiques;DEUST;25;7.0;3
2024;Sciences de la vie et de la Terre Spécialité,Numérique et Sciences Informatiques;Ensemble des bacheliers;538;485.0;407
2024;Sciences de la vie et de la Terre Spécialité,Numérique et Sciences Informatiques;Licence LEA;20;9.0;2
2024;Sciences de la vie et de la Terre Spécialité,Sciences Economiques et Sociales Spécialité;Formations d'ART;304;52.0;25
2024;Sciences de la vie et de la Terre Spécialité,Éducation physique, pratiques et culture sportives;Licence Chimie;61;17.0;1
2024;Art,Biologie/Ecologie;BTS Agricole;0;0.0;0
2024;Art,Biologie/Ecologie;Licence Pluri Sciences;0;0.0;0
2024;Art,Histoire-Géographie, Géopolitique et Sciences politiques;Licence Arts;1449;1087.0;426
2024;Art,Histoire-Géographie, Géopolitique et Sciences politiques;Licence Génie civil;1;0.0;0
2024;Art,Histoire-Géographie, Géopolitique et Sciences politiques;PASS;23;5.0;0
2024;Art,Humanités, Littérature et Philosophie;BTS Agricole;47;21.0;7
2024;Art,Humanités, Littérature et Philosophie;Licence Mécanique, Génie mécanique, Ingénierie mécanique;2;1.0;0
2024;Art,Humanités, Littérature et Philosophie;Licence Pluri Sciences;26;9.0;3
2024;Art,Humanités, Littérature et Philosophie;Licence Sciences de l univers, de la terre, de l espace;4;3.0;0
2024;Art,Humanités, Littérature et Philosophie;PASS;39;4.0;1
2024;Art,Langues, littératures et cultures étrangères et régionales;Licence Pluri Lettres - Langues - Sciences humaines;281;197.0;36
2024;Art,Mathématiques Spécialité;DCG;31;18.0;6
2024;Art,Mathématiques Spécialité;Licence Psychlogie, Sciences cognitives;179;103.0;30
2024;Art,Mathématiques Spécialité;Licence Sciences du langage - Linguistique;23;18.0;3
2024;Art,Mathématiques Spécialité;PASS;55;14.0;3
2024;Art,Numérique et Sciences Informatiques;Licence Mathématiques;23;7.0;0
2024;Art,Numérique et Sciences Informatiques;Licence STAPS;39;12.0;7
2024;Art,Physique-Chimie Spécialité;Autres formations;152;57.0;28
2024;Art,Physique-Chimie Spécialité;Licence Pluri Sciences économiques - Gestion;10;7.0;4
2024;Art,Sciences Economiques et Sociales Spécialité;Licence Pluri Sciences;33;16.0;2
2024;Art,Sciences de la vie et de la Terre Spécialité;CPGE L;16;11.0;4
2024;Art,Sciences de la vie et de la Terre Spécialité;Licence LEA;51;40.0;5
2024;Art,Sciences de la vie et de la Terre Spécialité;Licence Pluri Sciences;22;12.0;1
2024;Art,Sciences de la vie et de la Terre Spécialité;Licence Psychlogie, Sciences cognitives;240;125.0;43
2024;Art,Éducation physique, pratiques et culture sportives;CUPGE;0;0.0;0
2024;Art,Éducation physique, pratiques et culture sportives;Licence Pluri Droit - Sciences éco - AES;0;0.0;0
2024;Art,Éducation physique, pratiques et culture sportives;Licence Sciences du langage - Linguistique;1;0.0;0
2024;Biologie/Ecologie,Histoire-Géographie, Géopolitique et Sciences politiques;D.E sanitaire;2;1.0;0
2024;Biologie/Ecologie,Histoire-Géographie, Géopolitique et Sciences politiques;Licence Informatique;0;0.0;0
2024;Biologie/Ecologie,Histoire-Géographie, Géopolitique et Sciences politiques;Licence L.AS;11;2.0;0
2024;Biologie/Ecologie,Histoire-Géographie, Géopolitique et Sciences politiques;Licence MASS;0;0.0;0
2024;Biologie/Ecologie,Histoire-Géographie, Géopolitique et Sciences politiques;Licence Sciences de l univers, de la terre, de l espace;0;0.0;0
2024;Biologie/Ecologie,Histoire-Géographie, Géopolitique et Sciences politiques;Licence Sciences et technologies industrielles;1;0.0;0
2024;Biologie/Ecologie,Histoire-Géographie, Géopolitique et Sciences politiques;Licence Sociologie, Démographie;4;4.0;0
2024;Biologie/Ecologie,Humanités, Littérature et Philosophie;DCG;0;0.0;0
2024;Biologie/Ecologie,Humanités, Littérature et Philosophie;Licence Physique;0;0.0;0
2024;Biologie/Ecologie,Langues, littératures et cultures étrangères et régionales;Licence Pluri Sciences fondamentales et applications;0;0.0;0
2024;Biologie/Ecologie,Langues, littératures et cultures étrangères et régionales;Licence Sciences du langage - Linguistique;0;0.0;0
2024;Biologie/Ecologie,Mathématiques Spécialité;Licence Electronique, Génie électrique, EEA;0;0.0;0
2024;Biologie/Ecologie,Mathématiques Spécialité;Licence Génie civil;1;0.0;0
2024;Biologie/Ecologie,Mathématiques Spécialité;Licence Pluri Langues;1;0.0;0
2024;Biologie/Ecologie,Physique-Chimie Spécialité;BTS Production;109;67.0;11
2024;Biologie/Ecologie,Physique-Chimie Spécialité;Licence Géographie;10;8.0;1
2024;Biologie/Ecologie,Sciences Economiques et Sociales Spécialité;Licence MASS;0;0.0;0
2024;Biologie/Ecologie,Éducation physique, pratiques et culture sportives;BUT Production;0;0.0;0
2024;Biologie/Ecologie,Éducation physique, pratiques et culture sportives;D.E  social;0;0.0;0
2024;Histoire-Géographie, Géopolitique et Sciences politiques,Humanités, Littérature et Philosophie;Licence Formation générale aux métiers de l ingénieur;3;0.0;0
2024;Histoire-Géographie, Géopolitique et Sciences politiques,Humanités, Littérature et Philosophie;Licence Pluri Sciences économiques - Gestion;412;179.0;27
2024;Histoire-Géographie, Géopolitique et Sciences politiques,Humanités, Littérature et Philosophie;Licence Psychlogie, Sciences cognitives;2871;1552.0;634
2024;Histoire-Géographie, Géopolitique et Sciences politiques,Humanités, Littérature et Philosophie;Licence STAPS;443;198.0;92
2024;Histoire-Géographie, Géopolitique et Sciences politiques,Langues, littératures et cultures étrangères et régionales;Autres formations;2407;801.0;282
2024;Histoire-Géographie, Géopolitique et Sciences politiques,Éducation physique, pratiques et culture sportives;BUT Service;82;20.0;7
2024;Histoire-Géographie, Géopolitique et Sciences politiques,Éducation physique, pratiques et culture sportives;DEUST;62;25.0;6
2024;Histoire-Géographie, Géopolitique et Sciences politiques,Éducation physique, pratiques et culture sportives;Ecoles d'ingénieurs;1;0.0;0
2024;Histoire-Géographie, Géopolitique et Sciences politiques,Éducation physique, pratiques et culture sportives;Ensemble des bacheliers;409;370.0;306
2024;Histoire-Géographie, Géopolitique et Sciences politiques,Éducation physique, pratiques et culture sportives;Licence Mathématiques et informatique;0;0.0;0
2024;Histoire-Géographie, Géopolitique et Sciences politiques,Éducation physique, pratiques et culture sportives;Licence Pluri Langues;1;0.0;0
2024;Humanités, Littérature et Philosophie,Langues, littératures et cultures étrangères et régionales;CPGE ECG;64;22.0;8
2024;Humanités, Littérature et Philosophie,Langues, littératures et cultures étrangères et régionales;Licence Langues et littératures françaises;3380;2771.0;690
2024;Humanités, Littérature et Philosophie,Langues, littératures et cultures étrangères et régionales;Licence Sciences de la vie, biologie, santé;66;18.0;4
2024;Humanités, Littérature et Philosophie,Langues, littératures et cultures étrangères et régionales;Licence Sciences du langage - Linguistique;702;489.0;102
2024;Humanités, Littérature et Philosophie,Éducation physique, pratiques et culture sportives;Licence Pluri Sciences fondamentales et applications;0;0.0;0
2024;Humanités, Littérature et Philosophie,Éducation physique, pratiques et culture sportives;Licence Pluri Sciences économiques - Gestion;0;0.0;0
2024;Humanités, Littérature et Philosophie,Éducation physique, pratiques et culture sportives;Licence Sciences économiques;0;0.0;0
2024;Langues, littératures et cultures étrangères et régionales,Éducation physique, pratiques et culture sportives;Licence Physique;0;0.0;0
2024;Langues, littératures et cultures étrangères et régionales,Éducation physique, pratiques et culture sportives;Licence Sciences de l univers, de la terre, de l espace;0;0.0;0
2024;Langues, littératures et cultures étrangères et régionales,Éducation physique, pratiques et culture sportives;Licence Sciences de la vie, biologie, santé;1;0.0;0
2024;Littérature et langues et cultures de l'Antiquité,Art;CPGE L;3;2.0;1
2024;Littérature et langues et cultures de l'Antiquité,Art;Licence Mécanique, Génie mécanique, Ingénierie mécanique;0;0.0;0
2024;Littérature et langues et cultures de l'Antiquité,Art;Licence Sciences économiques;0;0.0;0
2024;Littérature et langues et cultures de l'Antiquité,Art;PASS;0;0.0;0
2024;Littérature et langues et cultures de l'Antiquité,Histoire-Géographie, Géopolitique et Sciences politiques;Licence Pluri Droit - Sciences éco - AES;0;0.0;0
2024;Littérature et langues et cultures de l'Antiquité,Mathématiques Spécialité;Licence Langues et littératures étrangères;1;1.0;0
2024;Littérature et langues et cultures de l'Antiquité,Numérique et Sciences Informatiques;BTS Agricole;0;0.0;0
2024;Littérature et langues et cultures de l'Antiquité,Numérique et Sciences Informatiques;Licence Arts;0;0.0;0
2024;Littérature et langues et cultures de l'Antiquité,Physique-Chimie Spécialité;Licence Arts;1;1.0;0
2024;Littérature et langues et cultures de l'Antiquité,Physique-Chimie Spécialité;Licence Pluri Sciences;0;0.0;0
2024;Littérature et langues et cultures de l'Antiquité,Physique-Chimie Spécialité;Licence Sciences de l éducation;0;0.0;0
2024;Littérature et langues et cultures de l'Antiquité,Sciences Economiques et Sociales Spécialité;Licence Electronique, Génie électrique, EEA;0;0.0;0
2024;Littérature et langues et cultures de l'Antiquité,Sciences de la vie et de la Terre Spécialité;Ecoles d'ingénieurs;1;1.0;0
2024;Littérature et langues et cultures de l'Antiquité,Sciences de la vie et de la Terre Spécialité;Ecoles de Commerce;0;0.0;0
2024;Littérature et langues et cultures de l'Antiquité,Sciences de la vie et de la Terre Spécialité;Licence Electronique, Génie électrique, EEA;0;0.0;0
2024;Littérature et langues et cultures de l'Antiquité,Sciences de la vie et de la Terre Spécialité;Licence Psychlogie, Sciences cognitives;8;3.0;2
2024;Littérature et langues et cultures de l'Antiquité,Éducation physique, pratiques et culture sportives;BTS Service;0;0.0;0
2024;Littérature et langues et cultures de l'Antiquité,Éducation physique, pratiques et culture sportives;CPGE ECG;0;0.0;0
2024;Littérature et langues et cultures de l'Antiquité,Éducation physique, pratiques et culture sportives;Formations d'ART;0;0.0;0
2024;Littérature et langues et cultures de l'Antiquité,Éducation physique, pratiques et culture sportives;Licence Arts;0;0.0;0
2024;Littérature et langues et cultures de l'Antiquité,Éducation physique, pratiques et culture sportives;Licence Informatique;1;1.0;0
2024;Mathématiques Spécialité,Histoire-Géographie, Géopolitique et Sciences politiques;Licence Sociologie, Démographie;681;476.0;54
2024;Mathématiques Spécialité,Humanités, Littérature et Philosophie;Licence Sociologie, Démographie;121;83.0;10
2024;Mathématiques Spécialité,Langues, littératures et cultures étrangères et régionales;Licence Arts;556;338.0;107
2024;Mathématiques Spécialité,Langues, littératures et cultures étrangères et régionales;Licence Sociologie, Démographie;215;136.0;13
2024;Mathématiques Spécialité,Numérique et Sciences Informatiques;Licence Pluri Sciences économiques - Gestion;849;430.0;95
2024;Mathématiques Spécialité,Numérique et Sciences Informatiques;Licence Psychlogie, Sciences cognitives;196;94.0;21
2024;Mathématiques Spécialité,Physique-Chimie Spécialité;Licence Sociologie, Démographie;930;597.0;58
2024;Mathématiques Spécialité,Physique-Chimie Spécialité;PASS;21192;15155.0;8521
2024;Mathématiques Spécialité,Sciences Economiques et Sociales Spécialité;Licence STAPS;3023;1584.0;625
2024;Mathématiques Spécialité,Sciences Economiques et Sociales Spécialité;Licence Sciences politiques;2083;529.0;80
2024;Mathématiques Spécialité,Sciences de l'ingénieur et sciences physiques;BTS Agricole;84;49.0;20
2024;Mathématiques Spécialité,Sciences de l'ingénieur et sciences physiques;Licence Sciences de l univers, de la terre, de l espace;209;7.0;1
2024;Mathématiques Spécialité,Sciences de la vie et de la Terre Spécialité;BTS Agricole;1345;889.0;316
2024;Mathématiques Spécialité,Sciences de la vie et de la Terre Spécialité;BTS Service;5164;2394.0;578
2024;Mathématiques Spécialité,Sciences de la vie et de la Terre Spécialité;Ecoles d'ingénieurs;2361;1338.0;799
2024;Mathématiques Spécialité,Sciences de la vie et de la Terre Spécialité;Licence AES;902;579.0;89
2024;Numérique et Sciences Informatiques,Humanités, Littérature et Philosophie;Formations des écoles nationales vétérinaires;0;0.0;0
2024;Numérique et Sciences Informatiques,Humanités, Littérature et Philosophie;Licence Pluri Droit - Sciences éco - AES;0;0.0;0
2024;Numérique et Sciences Informatiques,Humanités, Littérature et Philosophie;Licence Pluri Sciences humaines et sociales;1;0.0;0
2024;Numérique et Sciences Informatiques,Humanités, Littérature et Philosophie;Licence Sciences juridiques;10;9.0;3
2024;Numérique et Sciences Informatiques,Langues, littératures et cultures étrangères et régionales;DEUST;42;12.0;1
2024;Numérique et Sciences Informatiques,Éducation physique, pratiques et culture sportives;Licence AES;0;0.0;0
2024;Numérique et Sciences Informatiques,Éducation physique, pratiques et culture sportives;Licence Pluri Sciences de la vie, de la santé, de la terre et de l univers;0;0.0;0
2024;Physique-Chimie Spécialité,Histoire-Géographie, Géopolitique et Sciences politiques;CPGE ECG;9;3.0;2
2024;Physique-Chimie Spécialité,Histoire-Géographie, Géopolitique et Sciences politiques;Ensemble des bacheliers;421;403.0;359
2024;Physique-Chimie Spécialité,Histoire-Géographie, Géopolitique et Sciences politiques;Licence Informatique;11;2.0;0
2024;Physique-Chimie Spécialité,Histoire-Géographie, Géopolitique et Sciences politiques;Licence Langues et littératures françaises;18;8.0;1
2024;Physique-Chimie Spécialité,Histoire-Géographie, Géopolitique et Sciences politiques;Licence Pluri Droit - Sciences éco - AES;1;0.0;0
2024;Physique-Chimie Spécialité,Histoire-Géographie, Géopolitique et Sciences politiques;Licence Pluri Sciences;5;3.0;0
2024;Physique-Chimie Spécialité,Histoire-Géographie, Géopolitique et Sciences politiques;Licence Sciences et technologies industrielles;4;2.0;1
2024;Physique-Chimie Spécialité,Humanités, Littérature et Philosophie;Licence Langues et littératures françaises;47;42.0;12
2024;Physique-Chimie Spécialité,Humanités, Littérature et Philosophie;Licence Mathématiques;3;0.0;0
2024;Physique-Chimie Spécialité,Humanités, Littérature et Philosophie;Licence Sciences de l information et de la communication;0;0.0;0
2024;Physique-Chimie Spécialité,Langues, littératures et cultures étrangères et régionales;BUT Service;80;27.0;8
2024;Physique-Chimie Spécialité,Langues, littératures et cultures étrangères et régionales;Licence STAPS;77;36.0;21
2024;Physique-Chimie Spécialité,Langues, littératures et cultures étrangères et régionales;Licence Sciences et technologies industrielles;26;8.0;5
2024;Physique-Chimie Spécialité,Numérique et Sciences Informatiques;Licence Sciences de la vie, biologie, santé;30;7.0;4
2024;Physique-Chimie Spécialité,Sciences Economiques et Sociales Spécialité;Licence Formation générale aux métiers de l ingénieur;20;7.0;2
2024;Physique-Chimie Spécialité,Sciences Economiques et Sociales Spécialité;Licence Génie civil;9;7.0;0
2024;Physique-Chimie Spécialité,Sciences Economiques et Sociales Spécialité;Licence Sciences de gestion;67;31.0;7
2024;Physique-Chimie Spécialité,Sciences de l'ingénieur et sciences physiques;Formations des écoles nationales vétérinaires;0;0.0;0
2024;Physique-Chimie Spécialité,Sciences de l'ingénieur et sciences physiques;Licence Formation générale aux métiers de l ingénieur;55;37.0;4
2024;Physique-Chimie Spécialité,Sciences de l'ingénieur et sciences physiques;Licence Sciences économiques;2;1.0;0
2024;Physique-Chimie Spécialité,Sciences de la vie et de la Terre Spécialité;Autres formations;5847;1250.0;364
2024;Physique-Chimie Spécialité,Sciences de la vie et de la Terre Spécialité;Licence Arts;661;387.0;91
2024;Physique-Chimie Spécialité,Sciences de la vie et de la Terre Spécialité;Licence Physique et chimie;5195;1789.0;121
2024;Physique-Chimie Spécialité,Sciences de la vie et de la Terre Spécialité;Licence Pluri Lettres - Langues - Sciences humaines;226;106.0;5
2024;Physique-Chimie Spécialité,Sciences de la vie et de la Terre Spécialité;Sciences po;173;13.0;11
2024;Sciences Economiques et Sociales Spécialité,Histoire-Géographie, Géopolitique et Sciences politiques;Ecoles de Commerce;5231;3564.0;2568
2024;Sciences Economiques et Sociales Spécialité,Histoire-Géographie, Géopolitique et Sciences politiques;Formations des écoles nationales vétérinaires;5;0.0;0
2024;Sciences Economiques et Sociales Spécialité,Langues, littératures et cultures étrangères et régionales;BUT Production;1087;223.0;75
2024;Sciences Economiques et Sociales Spécialité,Langues, littératures et cultures étrangères et régionales;Licence Arts;1684;867.0;299
2024;Sciences Economiques et Sociales Spécialité,Langues, littératures et cultures étrangères et régionales;Licence Pluri Lettres - Langues - Sciences humaines;456;313.0;43
2024;Sciences Economiques et Sociales Spécialité,Langues, littératures et cultures étrangères et régionales;Licence Psychlogie, Sciences cognitives;3377;1818.0;753
2024;Sciences Economiques et Sociales Spécialité,Langues, littératures et cultures étrangères et régionales;Licence Sciences économiques;2273;1050.0;191
2024;Sciences Economiques et Sociales Spécialité,Numérique et Sciences Informatiques;Licence Mathématiques;81;23.0;3
2024;Sciences Economiques et Sociales Spécialité,Numérique et Sciences Informatiques;Licence Philosophie, Epistémologie;9;5.0;1
2024;Sciences Economiques et Sociales Spécialité,Numérique et Sciences Informatiques;Licence Pluri Droit - Sciences éco - AES;11;0.0;0
2024;Sciences Economiques et Sociales Spécialité,Numérique et Sciences Informatiques;Licence Pluri Sciences économiques - Gestion;411;256.0;76
2024;Sciences Economiques et Sociales Spécialité,Sciences de l'ingénieur et sciences physiques;Licence Informatique;5;2.0;0
2024;Sciences Economiques et Sociales Spécialité,Sciences de l'ingénieur et sciences physiques;Licence Sciences et technologies industrielles;1;0.0;0
2024;Sciences Economiques et Sociales Spécialité,Éducation physique, pratiques et culture sportives;Ecoles d'ingénieurs;4;1.0;0
2024;Sciences Economiques et Sociales Spécialité,Éducation physique, pratiques et culture sportives;Licence Géographie;9;8.0;0
2024;Sciences Economiques et Sociales Spécialité,Éducation physique, pratiques et culture sportives;Licence Sciences de l éducation;48;28.0;15
2024;Sciences Economiques et Sociales Spécialité,Éducation physique, pratiques et culture sportives;Sciences po;4;0.0;0
2024;Sciences de l'ingénieur et sciences physiques,Humanités, Littérature et Philosophie;Licence Pluri Sciences de la vie, de la santé, de la terre et de l univers;0;0.0;0
2024;Sciences de l'ingénieur et sciences physiques,Humanités, Littérature et Philosophie;PASS;0;0.0;0
2024;Sciences de l'ingénieur et sciences physiques,Langues, littératures et cultures étrangères et régionales;Formations des écoles nationales vétérinaires;0;0.0;0
2024;Sciences de l'ingénieur et sciences physiques,Langues, littératures et cultures étrangères et régionales;Licence Pluri Sciences humaines et sociales;1;1.0;0
2024;Sciences de l'ingénieur et sciences physiques,Numérique et Sciences Informatiques;Licence Mathématiques et informatique;2;0.0;0
2024;Sciences de l'ingénieur et sciences physiques,Numérique et Sciences Informatiques;Licence Sciences de l éducation;1;0.0;0
2024;Sciences de l'ingénieur et sciences physiques,Éducation physique, pratiques et culture sportives;Licence Pluri Droit - Sciences éco - AES;0;0.0;0
2024;Sciences de l'ingénieur et sciences physiques,Éducation physique, pratiques et culture sportives;Licence Pluri Sciences de la vie, de la santé, de la terre et de l univers;0;0.0;0
2024;Sciences de la vie et de la Terre Spécialité,Histoire-Géographie, Géopolitique et Sciences politiques;CPGE ECG;60;21.0;4
2024;Sciences de la vie et de la Terre Spécialité,Histoire-Géographie, Géopolitique et Sciences politiques;DCG;32;8.0;3
2024;Sciences de la vie et de la Terre Spécialité,Histoire-Géographie, Géopolitique et Sciences politiques;Licence Electronique, Génie électrique, EEA;1;0.0;0
2024;Sciences de la vie et de la Terre Spécialité,Histoire-Géographie, Géopolitique et Sciences politiques;Licence Formation générale aux métiers de l ingénieur;103;6.0;1
2024;Sciences de la vie et de la Terre Spécialité,Histoire-Géographie, Géopolitique et Sciences politiques;Licence MASS;10;4.0;2
2024;Sciences de la vie et de la Terre Spécialité,Humanités, Littérature et Philosophie;CPGE S;43;3.0;0
2024;Sciences de la vie et de la Terre Spécialité,Humanités, Littérature et Philosophie;DCG;7;3.0;0
2024;Sciences de la vie et de la Terre Spécialité,Humanités, Littérature et Philosophie;Ecoles d'ingénieurs;21;7.0;3
2024;Sciences de la vie et de la Terre Spécialité,Humanités, Littérature et Philosophie;Licence Sciences de gestion;23;10.0;1
2024;Sciences de la vie et de la Terre Spécialité,Langues, littératures et cultures étrangères et régionales;Licence Chimie;250;54.0;15
2024;Sciences de la vie et de la Terre Spécialité,Langues, littératures et cultures étrangères et régionales;Licence Sociologie, Démographie;263;175.0;33
2024;Sciences de la vie et de la Terre Spécialité,Numérique et Sciences Informatiques;Licence Mathématiques;42;12.0;2
2024;Sciences de la vie et de la Terre Spécialité,Numérique et Sciences Informatiques;Licence Pluri Langues;0;0.0;0
2024;Sciences de la vie et de la Terre Spécialité,Sciences Economiques et Sociales Spécialité;Licence Pluri Lettres - Langues - Sciences humaines;130;77.0;10
2024;Sciences de la vie et de la Terre Spécialité,Sciences de l'ingénieur et sciences physiques;Licence Philosophie, Epistémologie;1;0.0;0
2024;Sciences de la vie et de la Terre Spécialité,Sciences de l'ingénieur et sciences physiques;Licence Physique et chimie;2;0.0;0
2024;Sciences de la vie et de la Terre Spécialité,Sciences de l'ingénieur et sciences physiques;Licence Pluri Lettres - Sciences du langage - Arts;1;1.0;1
2024;Sciences de la vie et de la Terre Spécialité,Sciences de l'ingénieur et sciences physiques;Licence Sciences juridiques;4;1.0;0
2024;Sciences de la vie et de la Terre Spécialité,Éducation physique, pratiques et culture sportives;Licence Mathématiques et informatique;0;0.0;0
2024;Sciences de la vie et de la Terre Spécialité,Éducation physique, pratiques et culture sportives;Licence Pluri Sciences;47;16.0;1
2024;Sciences de la vie et de la Terre Spécialité,Éducation physique, pratiques et culture sportives;Licence Sciences du langage - Linguistique;20;12.0;2
2024;Sciences de la vie et de la Terre Spécialité,Éducation physique, pratiques et culture sportives;Licence Sciences politiques;8;1.0;0
2024;Sciences de la vie et de la Terre Spécialité,Éducation physique, pratiques et culture sportives;Licence Sciences économiques;24;11.0;2
2024;Art,Biologie/Ecologie;Formations d'ART;1;0.0;0
2024;Art,Biologie/Ecologie;Licence Chimie;0;0.0;0
