cpge_type,panier_name,school_name,city,department,taux_integration_pct,moyenne_bac,moyenne_multi_ans_pct,rang_multi_ans,parcoursup
PC,ENS,Leconte-de-Lisle,St-Denis-de-La-Réunion,974,0,15.2,0,20e/109,oui
PC,ENS,Louis-Barthou,Pau,64,0,14.7,0,20e/109,oui
PC,ENS,Louis-Thuillier,Amiens,80,0,15.2,0,20e/109,oui
PC,ENS,Marceau,Chartres,28,0,14,0,20e/109,oui
PC,ENS,Marcelin-Berthelot,St-Maur-des-Fossés,94,0,16.5,0.7,29e/109,oui
PC,ENS,Masséna,Nice,06,0,16.9,0.5,40e/109,oui
PC,ENS,Michelet,Vanves,92,0,16.7,1.7,15e/109,oui
PC,ENS,Montaigne,Bordeaux,33,0,17,2.1,12e/109,oui
PC,ENS,Montesquieu,Le Mans,72,0,15.3,0,20e/109,oui
PC,ENS,Pasteur,Neuilly-sur-Seine,92,0,17.1,1.5,19e/109,oui
PC,ENS,Pierre-d'Ailly,Compiègne,60,0,14.8,0,20e/109,oui
PC,ENS,Pierre-de-la-Ramée,St-Quentin,02,0,13.7,0,20e/109,oui
PC,ENS,Pierre-Gilles-de-Gennes (ex-ENCPB),Paris,75,0,14.7,0,20e/109,oui
PC,ENS,Prytanée National Militaire,La Flèche,72,0,15.9,0,20e/109,oui
PC,ENS,Saint-Joseph,Avignon,84,0,14.1,0,20e/109,oui
PC,ENS,Saint-Stanislas,Nantes,44,0,15.8,0,20e/109,oui
PC,ENS,Sainte-Marie,Antony,92,0,16.2,0,20e/109,oui
PC,ENS,Saliège,Toulouse,31,0,15.6,0.3,44e/109,oui
PC,ENS,Schweitzer,Le Raincy,93,0,15.1,0,20e/109,oui
PC,ENS,Théophile-Gautier,Tarbes,65,0,13.5,0,20e/109,oui
PC,ENS,Turgot,Paris,75,0,15,0,20e/109,oui
PC,ENS,Vernet,Valence,26,0,15,,,oui
PC,ENS,Victor-Hugo,Besançon,25,0,15.3,0,20e/109,oui
PC,ENS,Victor-Hugo,Caen,14,0,15,0.3,44e/109,oui
PC,ENS,Wallon,Valenciennes,59,0,16.7,0.5,40e/109,oui
PC,ENS,Assomption,Rennes,35,,14.8,0,20e/109,oui
PC,ENS,Baimbridge,Pointe-à-Pitre,971,,14,0,20e/109,oui
PC,Panier large,Ste-Geneviève,Versailles,78,85.7,18.6,87.3,,oui
PC,Panier large,Lazaristes,Lyon,69,81,18,84.2,2e/109,oui
PC,Panier large,Louis-le-Grand,Paris,75,75.6,18.3,77.3,5e/109,oui
PC,Panier large,Stanislas,Paris,75,74.7,17.6,78.7,4e/109,oui
PC,Panier large,Michelet,Vanves,92,72.5,16.7,72.6,8e/109,oui
PC,Panier large,Henri-IV,Paris,75,70.8,18.5,81.5,3e/109,oui
PC,Panier large,Le Parc,Lyon,69,70.4,17.9,68.4,9e/109,oui
PC,Panier large,Pasteur,Neuilly-sur-Seine,92,69.9,17.1,74.2,6e/109,oui
PC,Panier large,Lakanal,Sceaux,92,66.7,17.1,62.8,10e/109,oui
PC,Panier large,Pierre-de-Fermat,Toulouse,31,62.5,18,60.4,11e/109,oui
PC,Panier large,Hoche,Versailles,78,62.3,17.5,73,7e/109,oui
PC,Panier large,Champollion,Grenoble,38,53.4,16.8,55.6,13e/109,oui
PC,Panier large,Saint-Louis,Paris,75,52.7,17.8,54.1,14e/109,oui
PC,Panier large,IPEST,Tunis,,51.6,,57.6,12e/109,unknown
PC,Panier large,La Martinière-Monplaisir,Lyon,69,50.6,16.6,37.2,27e/109,oui
PC,Panier large,Thiers,Marseille,13,50.5,17.1,47,18e/109,oui
PC,Panier large,Chateaubriand,Rennes,35,47.9,16.6,41.3,22e/109,oui
PC,Panier large,Clemenceau,Nantes,44,46,16.8,47.1,17e/109,oui
PC,Panier large,Fénelon-Ste-Marie,Paris,75,43.8,16.3,46.3,19e/109,oui
PC,Panier large,Chaptal,Paris,75,42.7,16.5,38.7,25e/109,oui
PC,Panier large,Joffre,Montpellier,34,42.4,17,35.8,32e/109,oui
PC,Panier large,Janson-de-Sailly,Paris,75,41.7,16.6,47.8,16e/109,oui
PC,Panier large,Masséna,Nice,06,41.7,16.9,41.1,23e/109,oui
PC,Panier large,Jacques-Decour,Paris,75,40.9,15.3,30.1,38e/109,oui
PC,Panier large,Montaigne,Bordeaux,33,40.5,17,52.9,15e/109,oui
PC,Panier large,Carnot,Dijon,21,40,15.6,29.9,40e/109,oui
PC,Panier large,Fénelon,Paris,75,39,16.6,41.7,21e/109,oui
PC,Panier large,Blaise-Pascal,Clermont-Ferrand,63,37.5,15.8,31.4,37e/109,oui
PC,Panier large,Corneille,Rouen,76,37.5,16.5,36.4,29e/109,oui
PC,Panier large,Sainte-Marie,Antony,92,36.7,16.2,37.7,26e/109,oui
PC,Panier large,Cézanne,Aix-en-Provence,13,35.7,16.4,40.6,24e/109,oui
PC,Panier large,Berthollet,Annecy,74,35.5,15.9,31.8,36e/109,oui
PC,Panier large,Charlemagne,Paris,75,35.5,16.7,29.1,41e/109,oui
PC,Panier large,Henri-Poincaré,Nancy,54,34.2,16.6,36.7,28e/109,oui
PC,Panier large,Descartes,Montigny-le-Bretonneux,78,33.3,16.1,32.2,35e/109,oui
PC,Panier large,Bellevue,Toulouse,31,32.5,16.9,26.9,42e/109,oui
PC,Panier large,Marcelin-Berthelot,St-Maur-des-Fossés,94,31.5,16.5,36,31e/109,oui
PC,Panier large,Blaise-Pascal,Orsay,91,30,16.7,42.9,20e/109,oui
PC,Panier large,Saliège,Toulouse,31,29.7,15.6,36.4,29e/109,oui
PC,Panier large,François-1er,Fontainebleau,77,28.6,16.1,17.2,57e/109,oui
PC,Panier large,Jeanne-d'Albret,St-Germain-en-Laye,78,27.6,15.4,24.4,45e/109,oui
PC,Panier large,Buffon,Paris,75,26.2,16.1,33.5,33e/109,oui
PC,Panier large,Descartes,Tours,37,26.2,16.9,25.1,44e/109,oui
PC,Panier large,Déodat-de-Séverac,Toulouse,31,25.6,16.3,22.3,48e/109,oui
PC,Panier large,Gustave-Monod,Enghien-les-Bains,95,25,13.7,9.6,83e/109,oui
PC,Panier large,Claude-Fauriel,St-Etienne,42,24.3,15,23.3,46e/109,oui
PC,Panier large,Kléber,Strasbourg,67,23.1,16.3,33.2,34e/109,oui
PC,Panier large,Faidherbe,Lille,59,23,17.3,30.1,38e/109,oui
PC,Panier large,Wallon,Valenciennes,59,22.9,16.7,25.7,43e/109,oui
PC,Panier large,Edmont-Perrier,Tulle,19,22.2,14.3,13.3,68e/109,oui
PC,Panier large,Victor-Hugo,Besançon,25,21.8,15.3,21.7,49e/109,oui
PC,Panier large,Condorcet,Paris,75,21.2,16.7,23.3,46e/109,oui
PC,Panier large,Aristide-Briand,Evreux,27,21.1,14.2,12.8,73e/109,oui
PC,Panier large,Carnot,Paris,75,18.8,15.5,21.4,50e/109,oui
PC,Panier large,Dumont-d'Urville,Toulon,83,17.1,14.3,9.9,81e/109,oui
PC,Panier large,Fabert,Metz,57,16.4,15,21.2,51e/109,oui
PC,Panier large,Camille-Jullian,Bordeaux,33,15.9,15.6,14.4,62e/109,oui
PC,Panier large,Kerichen,Brest,29,15.8,15.3,18.8,53e/109,oui
PC,Panier large,Assomption-Bellevue,Lyon,69,15.4,14.8,9.9,81e/109,oui
PC,Panier large,CIV-Valbonne,Sophia-Antipolis,06,15.4,15.3,11.5,77e/109,oui
PC,Panier large,Albert-Châtelet,Douai,59,15.2,16,11.3,78e/109,oui
PC,Panier large,Dupuy-de-Lôme,Lorient,56,15.2,14.9,12.9,72e/109,oui
PC,Panier large,Montesquieu,Le Mans,72,15,15.3,15.3,61e/109,oui
PC,Panier large,Théophile-Gautier,Tarbes,65,14.8,13.5,4.9,100e/109,oui
PC,Panier large,Gay-Lussac,Limoges,87,14.7,16.4,17.4,56e/109,oui
PC,Panier large,Chrestien-de-Troyes,Troyes,10,14.3,13.5,12.2,75e/109,oui
PC,Panier large,René-Cassin,Bayonne,64,14.3,15.5,9.6,83e/109,oui
PC,Panier large,Camille-Guérin,Poitiers,86,13.6,15,7.9,91e/109,oui
PC,Panier large,Lavoisier,Paris,75,13.2,15.2,13.3,68e/109,oui
PC,Panier large,Turgot,Paris,75,12.8,15,8.2,90e/109,oui
PC,Panier large,Pothier,Orléans,45,12.2,15.3,17.6,54e/109,oui
PC,Panier large,Daudet,Nîmes,30,12.1,15,5.7,98e/109,oui
PC,Panier large,Jean-Perrin,Lyon,69,12,14.8,14.3,63e/109,oui
PC,Panier large,Aristide-Briand,St-Nazaire,44,10.7,15.1,8.9,86e/109,oui
PC,Panier large,Schweitzer,Le Raincy,93,10.7,15.1,12.7,74e/109,oui
PC,Panier large,Lapérouse,Albi,81,10.5,15.3,8.7,88e/109,oui
PC,Panier large,Leconte-de-Lisle,St-Denis-de-La-Réunion,974,10.5,15.2,5.9,95e/109,oui
PC,Panier large,Pierre-d'Ailly,Compiègne,60,9.4,14.8,14.3,63e/109,oui
PC,Panier large,Victor-Hugo,Caen,14,9.4,15,16.4,60e/109,oui
PC,Panier large,Louis-Barthou,Pau,64,8.9,14.7,8.8,87e/109,oui
PC,Panier large,Marceau,Chartres,28,8.3,14,13.2,70e/109,oui
PC,Panier large,Franklin-Roosevelt,Reims,51,7.8,14.2,13.7,66e/109,oui
PC,Panier large,François-1er,Le Havre,76,6.9,15.3,5.8,97e/109,oui
PC,Panier large,Saint-Joseph,Avignon,84,5.7,14.1,4.7,101e/109,oui
PC,Panier large,Henri-Bergson,Angers,49,5.6,15.3,5.9,95e/109,oui
PC,Panier large,Saint-Stanislas,Nantes,44,5.6,15.8,13.2,70e/109,oui
PC,Panier large,Pierre-de-la-Ramée,St-Quentin,02,5.3,13.7,17.2,57e/109,oui
PC,Panier large,Pierre-Gilles-de-Gennes (ex-ENCPB),Paris,75,4.9,14.7,11.8,76e/109,oui
PC,Panier large,François-Arago,Perpignan,66,4.8,15,3.3,104e/109,oui
PC,Panier large,L'Empéri,Salon-de-Provence,13,4.8,13.8,3.7,103e/109,oui
PC,Panier large,Brizeux,Quimper,29,4.5,14.7,7.5,92e/109,oui
PC,Panier large,Corot,Savigny-sur-Orge,91,4.5,14.5,10.8,80e/109,oui
PC,Panier large,Amyot,Melun,77,0,14,7.4,93e/109,oui
PC,Panier large,Balzac,Paris,75,0,13.8,4.2,102e/109,oui
PC,Panier large,Bertran-de-Born,Périgueux,24,0,14.4,2.2,105e/109,oui
PC,Panier large,Louis-Thuillier,Amiens,80,0,15.2,13.5,67e/109,oui
PC,Panier large,Prytanée National Militaire,La Flèche,72,0,15.9,5,99e/109,oui
PC,Panier large,Vernet,Valence,26,0,15,,,oui
PC,Panier large,Sainte-Anne,Brest,29,,14.4,,,oui
PC,Panier large,Rabelais,St-Brieuc,22,,15.1,20,52e/109,oui
PC,Polytechnique,Ste-Geneviève,Versailles,78,25.6,18.6,30.6,,oui
PC,Polytechnique,Louis-le-Grand,Paris,75,22.1,18.3,23.4,2e/109,oui
PC,Polytechnique,Stanislas,Paris,75,22.1,17.6,21.8,3e/109,oui
PC,Polytechnique,Henri-IV,Paris,75,16.7,18.5,20.4,4e/109,oui
PC,Polytechnique,Pasteur,Neuilly-sur-Seine,92,8.4,17.1,9.3,6e/109,oui
PC,Polytechnique,Hoche,Versailles,78,6.5,17.5,6.6,7e/109,oui
PC,Polytechnique,Le Parc,Lyon,69,5.2,17.9,5,8e/109,oui
PC,Polytechnique,Saint-Louis,Paris,75,3.3,17.8,2.6,9e/109,oui
PC,Polytechnique,Blaise-Pascal,Orsay,91,2.5,16.7,1.1,15e/109,oui
PC,Polytechnique,Michelet,Vanves,92,2.5,16.7,1.7,10e/109,oui
PC,Polytechnique,Fénelon,Paris,75,2.4,16.6,1,17e/109,oui
PC,Polytechnique,Lazaristes,Lyon,69,2.4,18,14.4,5e/109,oui
PC,Polytechnique,Thiers,Marseille,13,2.2,17.1,1.2,14e/109,oui
PC,Polytechnique,Carnot,Dijon,21,1.8,15.6,0.6,21e/109,oui
PC,Polytechnique,Saliège,Toulouse,31,1.6,15.6,0.6,21e/109,oui
PC,Polytechnique,Cézanne,Aix-en-Provence,13,1.4,16.4,1.1,15e/109,oui
PC,Polytechnique,Pierre-de-Fermat,Toulouse,31,1.4,18,1,17e/109,oui
PC,Polytechnique,Henri-Poincaré,Nancy,54,1.3,16.6,0.3,31e/109,oui
PC,Polytechnique,Kléber,Strasbourg,67,1.3,16.3,0.2,36e/109,oui
PC,Polytechnique,Chaptal,Paris,75,1.2,16.5,0.8,19e/109,oui
PC,Polytechnique,Joffre,Montpellier,34,1.2,17,0.5,26e/109,oui
PC,Polytechnique,Masséna,Nice,06,1.2,16.9,0.5,26e/109,oui
PC,Polytechnique,Wallon,Valenciennes,59,1.2,16.7,0.2,36e/109,oui
PC,Polytechnique,Champollion,Grenoble,38,1.1,16.8,1.4,12e/109,oui
PC,Polytechnique,Janson-de-Sailly,Paris,75,0.8,16.6,0.6,21e/109,oui
PC,Polytechnique,Albert-Châtelet,Douai,59,0,16,0,38e/109,oui
PC,Polytechnique,Amyot,Melun,77,0,14,0,38e/109,oui
PC,Polytechnique,Aristide-Briand,Evreux,27,0,14.2,0,38e/109,oui
PC,Polytechnique,Aristide-Briand,St-Nazaire,44,0,15.1,0,38e/109,oui
PC,Polytechnique,Assomption-Bellevue,Lyon,69,0,14.8,0,38e/109,oui
PC,Polytechnique,Balzac,Paris,75,0,13.8,0,38e/109,oui
PC,Polytechnique,Bellevue,Toulouse,31,0,16.9,0.5,26e/109,oui
PC,Polytechnique,Berthollet,Annecy,74,0,15.9,0,38e/109,oui
PC,Polytechnique,Bertran-de-Born,Périgueux,24,0,14.4,0,38e/109,oui
PC,Polytechnique,Blaise-Pascal,Clermont-Ferrand,63,0,15.8,0.3,31e/109,oui
PC,Polytechnique,Brizeux,Quimper,29,0,14.7,0,38e/109,oui
PC,Polytechnique,Buffon,Paris,75,0,16.1,0.5,26e/109,oui
PC,Polytechnique,Camille-Guérin,Poitiers,86,0,15,0,38e/109,oui
PC,Polytechnique,Camille-Jullian,Bordeaux,33,0,15.6,0,38e/109,oui
PC,Polytechnique,Carnot,Paris,75,0,15.5,0,38e/109,oui
PC,Polytechnique,Charlemagne,Paris,75,0,16.7,0,38e/109,oui
PC,Polytechnique,Chateaubriand,Rennes,35,0,16.6,0.3,31e/109,oui
PC,Polytechnique,Chrestien-de-Troyes,Troyes,10,0,13.5,0,38e/109,oui
PC,Polytechnique,CIV-Valbonne,Sophia-Antipolis,06,0,15.3,0,38e/109,oui
PC,Polytechnique,Claude-Fauriel,St-Etienne,42,0,15,0,38e/109,oui
PC,Polytechnique,Clemenceau,Nantes,44,0,16.8,0,38e/109,oui
PC,Polytechnique,Condorcet,Paris,75,0,16.7,0,38e/109,oui
PC,Polytechnique,Corneille,Rouen,76,0,16.5,0,38e/109,oui
PC,Polytechnique,Corot,Savigny-sur-Orge,91,0,14.5,0,38e/109,oui
PC,Polytechnique,Daudet,Nîmes,30,0,15,0,38e/109,oui
PC,Polytechnique,Déodat-de-Séverac,Toulouse,31,0,16.3,0,38e/109,oui
PC,Polytechnique,Descartes,Montigny-le-Bretonneux,78,0,16.1,0,38e/109,oui
PC,Polytechnique,Descartes,Tours,37,0,16.9,0.3,31e/109,oui
PC,Polytechnique,Dumont-d'Urville,Toulon,83,0,14.3,0,38e/109,oui
PC,Polytechnique,Dupuy-de-Lôme,Lorient,56,0,14.9,0,38e/109,oui
PC,Polytechnique,Edmont-Perrier,Tulle,19,0,14.3,0,38e/109,oui
PC,Polytechnique,Fabert,Metz,57,0,15,0,38e/109,oui
PC,Polytechnique,Faidherbe,Lille,59,0,17.3,0,38e/109,oui
PC,Polytechnique,Fénelon-Ste-Marie,Paris,75,0,16.3,0,38e/109,oui
PC,Polytechnique,François-1er,Fontainebleau,77,0,16.1,0,38e/109,oui
PC,Polytechnique,François-1er,Le Havre,76,0,15.3,0,38e/109,oui
PC,Polytechnique,François-Arago,Perpignan,66,0,15,0,38e/109,oui
PC,Polytechnique,Franklin-Roosevelt,Reims,51,0,14.2,0,38e/109,oui
PC,Polytechnique,Gay-Lussac,Limoges,87,0,16.4,0,38e/109,oui
PC,Polytechnique,Gustave-Monod,Enghien-les-Bains,95,0,13.7,0,38e/109,oui
PC,Polytechnique,Henri-Bergson,Angers,49,0,15.3,0,38e/109,oui
PC,Polytechnique,IPEST,Tunis,,0,,0,38e/109,unknown
PC,Polytechnique,Jacques-Decour,Paris,75,0,15.3,0,38e/109,oui
PC,Polytechnique,Jean-Perrin,Lyon,69,0,14.8,0,38e/109,oui
PC,Polytechnique,Jeanne-d'Albret,St-Germain-en-Laye,78,0,15.4,0,38e/109,oui
PC,Polytechnique,Kerichen,Brest,29,0,15.3,0,38e/109,oui
PC,Polytechnique,L'Empéri,Salon-de-Provence,13,0,13.8,0,38e/109,oui
PC,Polytechnique,La Martinière-Monplaisir,Lyon,69,0,16.6,0.6,21e/109,oui
PC,Polytechnique,Lakanal,Sceaux,92,0,17.1,1.6,11e/109,oui
PC,Polytechnique,Lapérouse,Albi,81,0,15.3,0,38e/109,oui
PC,Polytechnique,Lavoisier,Paris,75,0,15.2,0,38e/109,oui
PC,Polytechnique,Leconte-de-Lisle,St-Denis-de-La-Réunion,974,0,15.2,0,38e/109,oui
PC,Polytechnique,Louis-Barthou,Pau,64,0,14.7,0,38e/109,oui
PC,Polytechnique,Louis-Thuillier,Amiens,80,0,15.2,0,38e/109,oui
PC,Polytechnique,Marceau,Chartres,28,0,14,0,38e/109,oui
PC,Polytechnique,Marcelin-Berthelot,St-Maur-des-Fossés,94,0,16.5,0,38e/109,oui
PC,Polytechnique,Montaigne,Bordeaux,33,0,17,1.3,13e/109,oui
PC,Polytechnique,Montesquieu,Le Mans,72,0,15.3,0,38e/109,oui
PC,Polytechnique,Pierre-d'Ailly,Compiègne,60,0,14.8,0,38e/109,oui
PC,Polytechnique,Pierre-de-la-Ramée,St-Quentin,02,0,13.7,0,38e/109,oui
PC,Polytechnique,Pierre-Gilles-de-Gennes (ex-ENCPB),Paris,75,0,14.7,0,38e/109,oui
PC,Polytechnique,Pothier,Orléans,45,0,15.3,0.4,30e/109,oui
PC,Polytechnique,Prytanée National Militaire,La Flèche,72,0,15.9,0,38e/109,oui
PC,Polytechnique,René-Cassin,Bayonne,64,0,15.5,0,38e/109,oui
PC,Polytechnique,Saint-Joseph,Avignon,84,0,14.1,0,38e/109,oui
PC,Polytechnique,Saint-Stanislas,Nantes,44,0,15.8,0.6,21e/109,oui
PC,Polytechnique,Sainte-Marie,Antony,92,0,16.2,0.7,20e/109,oui
PC,Polytechnique,Schweitzer,Le Raincy,93,0,15.1,0,38e/109,oui
PC,Polytechnique,Théophile-Gautier,Tarbes,65,0,13.5,0,38e/109,oui
PC,Polytechnique,Turgot,Paris,75,0,15,0,38e/109,oui
PC,Polytechnique,Vernet,Valence,26,0,15,,,oui
PC,Polytechnique,Victor-Hugo,Besançon,25,0,15.3,0,38e/109,oui
PC,Polytechnique,Victor-Hugo,Caen,14,0,15,0.3,31e/109,oui
PC,Polytechnique,Assomption,Rennes,35,,14.8,0,38e/109,oui
PC,Polytechnique,Baimbridge,Pointe-à-Pitre,971,,14,0,38e/109,oui
PC,Polytechnique + ENS,Ste-Geneviève,Versailles,78,29.3,18.6,32.8,2e/109,oui
PC,Polytechnique + ENS,Louis-le-Grand,Paris,75,26.7,18.3,33.1,,oui
PC,Polytechnique + ENS,Stanislas,Paris,75,25.3,17.6,23.9,4e/109,oui
PC,Polytechnique + ENS,Henri-IV,Paris,75,25,18.5,31.3,3e/109,oui
PC,Polytechnique + ENS,Le Parc,Lyon,69,13.9,17.9,9.2,7e/109,oui
PC,Polytechnique + ENS,Pasteur,Neuilly-sur-Seine,92,8.4,17.1,10.8,6e/109,oui
PC,Polytechnique + ENS,Hoche,Versailles,78,7.8,17.5,7.6,8e/109,oui
PC,Polytechnique + ENS,Saint-Louis,Paris,75,6,17.8,4.8,9e/109,oui
PC,Polytechnique + ENS,Pierre-de-Fermat,Toulouse,31,5.6,18,2.6,18e/109,oui
PC,Polytechnique + ENS,Thiers,Marseille,13,5.5,17.1,3.4,13e/109,oui
PC,Polytechnique + ENS,Blaise-Pascal,Orsay,91,5,16.7,2.8,17e/109,oui
PC,Polytechnique + ENS,Lazaristes,Lyon,69,4.8,18,16.8,5e/109,oui
PC,Polytechnique + ENS,Cézanne,Aix-en-Provence,13,4.3,16.4,2.6,18e/109,oui
PC,Polytechnique + ENS,Henri-Poincaré,Nancy,54,3.8,16.6,3.8,11e/109,oui
PC,Polytechnique + ENS,Carnot,Dijon,21,3.6,15.6,1.3,27e/109,oui
PC,Polytechnique + ENS,Joffre,Montpellier,34,3.5,17,2.6,18e/109,oui
PC,Polytechnique + ENS,Fénelon-Ste-Marie,Paris,75,3.1,16.3,0.6,40e/109,oui
PC,Polytechnique + ENS,Gay-Lussac,Limoges,87,2.9,16.4,0.6,40e/109,oui
PC,Polytechnique + ENS,René-Cassin,Bayonne,64,2.9,15.5,0.6,40e/109,oui
PC,Polytechnique + ENS,Kléber,Strasbourg,67,2.6,16.3,1,30e/109,oui
PC,Polytechnique + ENS,Michelet,Vanves,92,2.5,16.7,3.4,13e/109,oui
PC,Polytechnique + ENS,Chaptal,Paris,75,2.4,16.5,1.5,25e/109,oui
PC,Polytechnique + ENS,Fénelon,Paris,75,2.4,16.6,4.4,10e/109,oui
PC,Polytechnique + ENS,Champollion,Grenoble,38,2.3,16.8,3.4,13e/109,oui
PC,Polytechnique + ENS,Clemenceau,Nantes,44,2.3,16.8,3.8,11e/109,oui
PC,Polytechnique + ENS,Pothier,Orléans,45,2,15.3,1.2,28e/109,oui
PC,Polytechnique + ENS,Saliège,Toulouse,31,1.6,15.6,0.9,33e/109,oui
PC,Polytechnique + ENS,Chateaubriand,Rennes,35,1.4,16.6,0.8,35e/109,oui
PC,Polytechnique + ENS,Lakanal,Sceaux,92,1.2,17.1,2.2,21e/109,oui
PC,Polytechnique + ENS,Masséna,Nice,06,1.2,16.9,1,30e/109,oui
PC,Polytechnique + ENS,Wallon,Valenciennes,59,1.2,16.7,0.7,37e/109,oui
PC,Polytechnique + ENS,Corneille,Rouen,76,1,16.5,0.5,47e/109,oui
PC,Polytechnique + ENS,Janson-de-Sailly,Paris,75,0.8,16.6,1.1,29e/109,oui
PC,Polytechnique + ENS,Albert-Châtelet,Douai,59,0,16,0.6,40e/109,oui
PC,Polytechnique + ENS,Amyot,Melun,77,0,14,0,51e/109,oui
PC,Polytechnique + ENS,Aristide-Briand,Evreux,27,0,14.2,0,51e/109,oui
PC,Polytechnique + ENS,Aristide-Briand,St-Nazaire,44,0,15.1,0,51e/109,oui
PC,Polytechnique + ENS,Assomption-Bellevue,Lyon,69,0,14.8,0,51e/109,oui
PC,Polytechnique + ENS,Balzac,Paris,75,0,13.8,0,51e/109,oui
PC,Polytechnique + ENS,Bellevue,Toulouse,31,0,16.9,0.5,47e/109,oui
PC,Polytechnique + ENS,Berthollet,Annecy,74,0,15.9,0.6,40e/109,oui
PC,Polytechnique + ENS,Bertran-de-Born,Périgueux,24,0,14.4,0,51e/109,oui
PC,Polytechnique + ENS,Blaise-Pascal,Clermont-Ferrand,63,0,15.8,0.9,33e/109,oui
PC,Polytechnique + ENS,Brizeux,Quimper,29,0,14.7,0,51e/109,oui
PC,Polytechnique + ENS,Buffon,Paris,75,0,16.1,0.5,47e/109,oui
PC,Polytechnique + ENS,Camille-Guérin,Poitiers,86,0,15,0,51e/109,oui
PC,Polytechnique + ENS,Camille-Jullian,Bordeaux,33,0,15.6,0,51e/109,oui
PC,Polytechnique + ENS,Carnot,Paris,75,0,15.5,0,51e/109,oui
PC,Polytechnique + ENS,Charlemagne,Paris,75,0,16.7,1.7,22e/109,oui
PC,Polytechnique + ENS,Chrestien-de-Troyes,Troyes,10,0,13.5,0,51e/109,oui
PC,Polytechnique + ENS,CIV-Valbonne,Sophia-Antipolis,06,0,15.3,0,51e/109,oui
PC,Polytechnique + ENS,Claude-Fauriel,St-Etienne,42,0,15,0,51e/109,oui
PC,Polytechnique + ENS,Condorcet,Paris,75,0,16.7,0,51e/109,oui
PC,Polytechnique + ENS,Corot,Savigny-sur-Orge,91,0,14.5,0,51e/109,oui
PC,Polytechnique + ENS,Daudet,Nîmes,30,0,15,0,51e/109,oui
PC,Polytechnique + ENS,Déodat-de-Séverac,Toulouse,31,0,16.3,0,51e/109,oui
PC,Polytechnique + ENS,Descartes,Montigny-le-Bretonneux,78,0,16.1,1.7,22e/109,oui
PC,Polytechnique + ENS,Descartes,Tours,37,0,16.9,1.7,22e/109,oui
PC,Polytechnique + ENS,Dumont-d'Urville,Toulon,83,0,14.3,0,51e/109,oui
PC,Polytechnique + ENS,Dupuy-de-Lôme,Lorient,56,0,14.9,0,51e/109,oui
PC,Polytechnique + ENS,Edmont-Perrier,Tulle,19,0,14.3,0,51e/109,oui
PC,Polytechnique + ENS,Fabert,Metz,57,0,15,1,30e/109,oui
PC,Polytechnique + ENS,Faidherbe,Lille,59,0,17.3,0.3,50e/109,oui
PC,Polytechnique + ENS,François-1er,Fontainebleau,77,0,16.1,0,51e/109,oui
PC,Polytechnique + ENS,François-1er,Le Havre,76,0,15.3,0,51e/109,oui
PC,Polytechnique + ENS,François-Arago,Perpignan,66,0,15,0,51e/109,oui
PC,Polytechnique + ENS,Franklin-Roosevelt,Reims,51,0,14.2,0.8,35e/109,oui
PC,Polytechnique + ENS,Gustave-Monod,Enghien-les-Bains,95,0,13.7,0,51e/109,oui
PC,Polytechnique + ENS,Henri-Bergson,Angers,49,0,15.3,0,51e/109,oui
PC,Polytechnique + ENS,IPEST,Tunis,,0,,0,51e/109,unknown
PC,Polytechnique + ENS,Jacques-Decour,Paris,75,0,15.3,0,51e/109,oui
PC,Polytechnique + ENS,Jean-Perrin,Lyon,69,0,14.8,0,51e/109,oui
PC,Polytechnique + ENS,Jeanne-d'Albret,St-Germain-en-Laye,78,0,15.4,0,51e/109,oui
PC,Polytechnique + ENS,Kerichen,Brest,29,0,15.3,0,51e/109,oui
PC,Polytechnique + ENS,L'Empéri,Salon-de-Provence,13,0,13.8,0,51e/109,oui
PC,Polytechnique + ENS,La Martinière-Monplaisir,Lyon,69,0,16.6,1.4,26e/109,oui
PC,Polytechnique + ENS,Lapérouse,Albi,81,0,15.3,0,51e/109,oui
PC,Polytechnique + ENS,Lavoisier,Paris,75,0,15.2,0,51e/109,oui
PC,Polytechnique + ENS,Leconte-de-Lisle,St-Denis-de-La-Réunion,974,0,15.2,0,51e/109,oui
PC,Polytechnique + ENS,Louis-Barthou,Pau,64,0,14.7,0,51e/109,oui
PC,Polytechnique + ENS,Louis-Thuillier,Amiens,80,0,15.2,0,51e/109,oui
PC,Polytechnique + ENS,Marceau,Chartres,28,0,14,0,51e/109,oui
PC,Polytechnique + ENS,Marcelin-Berthelot,St-Maur-des-Fossés,94,0,16.5,0.7,37e/109,oui
PC,Polytechnique + ENS,Montaigne,Bordeaux,33,0,17,3.4,13e/109,oui
PC,Polytechnique + ENS,Montesquieu,Le Mans,72,0,15.3,0,51e/109,oui
PC,Polytechnique + ENS,Pierre-d'Ailly,Compiègne,60,0,14.8,0,51e/109,oui
PC,Polytechnique + ENS,Pierre-de-la-Ramée,St-Quentin,02,0,13.7,0,51e/109,oui
PC,Polytechnique + ENS,Pierre-Gilles-de-Gennes (ex-ENCPB),Paris,75,0,14.7,0,51e/109,oui
PC,Polytechnique + ENS,Prytanée National Militaire,La Flèche,72,0,15.9,0,51e/109,oui
PC,Polytechnique + ENS,Saint-Joseph,Avignon,84,0,14.1,0,51e/109,oui
PC,Polytechnique + ENS,Saint-Stanislas,Nantes,44,0,15.8,0.6,40e/109,oui
